"fetched_at_utc","station_id","name","lat","lon","capacity","address","post_code","region_id"
"2026-09-20T15:40:54","PIB:Station:1904","Bahnhof Bümpliz Nord - Bern",46.94564,7.390081,50,"","3018","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:1905","Brünnenstrasse - Bern",46.942787,7.3870745,50,"Brünnenstrasse 80","3018","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:1906","Stapfenacker - Bern",46.943924,7.385305,50,"Brünnenstrasse 61A","3018","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:1907","Kirche St. Antonius - Bern",46.93992,7.3950324,50,"Morgenstrasse 56","3018","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:1908","Bümpliz Post - Bern",46.941723,7.3930044,50,"Keltenstrasse 106","3018","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:1909","Bümplizstrasse Fussgängerzone - Bern",46.94179,7.390651,50,"Bümplizstrasse 112","3018","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:1910","Bachmätteli - Bern",46.939484,7.389994,50,"Bottigenstrasse 10","3018","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:1911","Statthalterstrasse - Bern",46.939358,7.3863864,50,"Freieckweg 2a","3018","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:1912","Kleefeld - Bern",46.937206,7.3872266,50,"Rehhagstrasse 37","3018","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:1914","Bahnhof Bümpliz Süd - Bern",46.937897,7.3954725,50,"Bümplizstrasse 187","3018","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:1915","Weidgasse - Bern",46.935852,7.390351,50,"Weidgasse 1B","3018","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:1916","Waldmannstrasse - Bern",46.9473,7.393213,50,"Waldmannstrasse 1","3027","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:1919","Weidmattweg - Bern",46.936584,7.3954744,50,"Weidmattweg 7","3018","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:1920","Stöckacker Süd - Bern",46.94304,7.401625,50,"Bethlehemstrasse 183","3018","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:1921","Burgunderstrasse - Bern",46.940945,7.3981967,50,"Burgunderstrasse 21A","3018","PIB:Region:41"
