"fetched_at_utc","station_id","name","lat","lon","capacity","address","post_code"
"2026-08-24T14:40:39","PIB:Station:168","MUZOO - La Chaux-de-Fonds",47.10511,6.823428,40,"Rue Alexis-Marie-Piaget 84","2300"
"2026-08-24T14:40:39","PIB:Station:169","Le Parc des Sports - La Chaux-de-Fonds",47.112366,6.836345,40,"Rue de la Charrière 70A","2300"
"2026-08-24T14:40:39","PIB:Station:170","Passage Léopold-Robert 3 (urbanisme) - La Chaux-de-Fonds",47.103138,6.8319397,40,"Passage Léopold-Robert 3","2300"
"2026-08-24T14:40:39","PIB:Station:171","Collège de l'Ouest - La Chaux-de-Fonds",47.100338,6.8189073,40,"Rue du Temple-Allemand 110b","2300"
"2026-08-24T14:40:39","PIB:Station:172","Collège des Forges - La Chaux-de-Fonds",47.09336,6.809921,40,"Avenue des Forges 16","2300"
"2026-08-24T14:40:39","PIB:Station:173","Parking de la Ronde - La Chaux-de-Fonds",47.10674,6.8354955,40,"Rue du Marais 10","2300"
"2026-08-24T14:40:39","PIB:Station:174","Place du marché - La Chaux-de-Fonds",47.104267,6.8312244,40,"Rue du Marché 3","2300"
"2026-08-24T14:40:39","PIB:Station:175","Eplatures-Centre - Manor - La Chaux-de-Fonds",47.089146,6.8024964,40,"Boulevard des Eplatures 20","2300"
"2026-08-24T14:40:39","PIB:Station:176","Bahnhof Chaux-de-Fonds - La Chaux-de-Fonds",47.09896,6.8248487,40,"Avenue Léopold-Robert 63","2300"
"2026-08-24T14:40:39","PIB:Station:177","Piscine-patinoire des Mélèzes - La Chaux-de-Fonds",47.09572,6.8295436,40,"Rue des Mélèzes 4","2300"
"2026-08-24T14:40:39","PIB:Station:179","Bibliothèque - La Chaux-de-Fonds",47.1043,6.8261456,40,"Rue du Progrès 33","2300"
"2026-08-24T14:40:39","PIB:Station:181","Crêt du Locle Parking - La Chaux-de-Fonds",47.078014,6.785388,40,"Crêt-du-Locle 7","2322"
"2026-08-24T14:40:39","PIB:Station:182","Migros MMM Métropole - La Chaux-de-Fonds",47.10042,6.827044,40,"Rue Daniel-Jeanrichard 23","2300"
"2026-08-24T14:40:39","PIB:Station:184","Place du Pré-de-Foire - Martigny",46.09235,7.0645943,40,"Place du Pré-de-Foire 26","1920"
"2026-08-24T14:40:39","PIB:Station:185","Parking - Rue de la Surfrète - Martigny",46.094337,7.069139,40,"Rue de Surfrête 44","1920"
"2026-08-24T14:40:39","PIB:Station:186","Parking - Rue de la Fusion - Martigny",46.095215,7.06282,40,"Avenue de la Fusion 57","1920"
"2026-08-24T14:40:39","PIB:Station:187","Rue des Epineys - Martigny",46.09667,7.0661364,40,"Rue des Epineys 19","1920"
"2026-08-24T14:40:39","PIB:Station:188","Avenue de la Fusion - Martigny",46.098362,7.065958,40,"Avenue de la Fusion 62","1920"
"2026-08-24T14:40:39","PIB:Station:189","Avenue de la Fusion - Ecole/Piscine - Martigny",46.102608,7.069784,40,"Avenue de la Fusion 12","1920"
"2026-08-24T14:40:39","PIB:Station:190","Parking des Neuvilles - Martigny",46.10267,7.080553,40,"Rue des Finettes 19","1920"
"2026-08-24T14:40:39","PIB:Station:191","Bahnhof Martigny - Martigny",46.105618,7.0794816,40,"Avenue de la Gare  53","1920"
"2026-08-24T14:40:39","PIB:Station:192","Rue de la Bâtiaz - Martigny",46.105125,7.0711026,40,"Rue de la Bâtiaz  2","1920"
"2026-08-24T14:40:39","PIB:Station:193","Rue des Prés-Aubert - Martigny",46.10739,7.0775185,40,"Rue des Prés-Aubert 8","1920"
"2026-08-24T14:40:39","PIB:Station:195","WBGB - PSI - Villigen",47.535324,8.221411,40,"Paul Scherrer Institut ","5234"
"2026-08-24T14:40:39","PIB:Station:197","WNLA - PSI - Villigen",47.535446,8.222656,40,"Paul Scherrer Institut ","5234"
"2026-08-24T14:40:39","PIB:Station:198","WWHB - PSI - Villigen",47.53601,8.221389,40,"Paul Scherrer Institut ","5234"
"2026-08-24T14:40:39","PIB:Station:199","WMSA - PSI - Villigen",47.536945,8.2217655,40,"Paul Scherrer Institut ","5234"
"2026-08-24T14:40:39","PIB:Station:200","WBGA - PSI - Villigen",47.536976,8.223536,40,"Paul Scherrer Institut ","5234"
"2026-08-24T14:40:39","PIB:Station:201","WSGA - PSI - Villigen",47.53741,8.222122,40,"Paul Scherrer Institut ","5234"
"2026-08-24T14:40:39","PIB:Station:202","WHGA - PSI - Villigen",47.538334,8.22277,40,"Paul Scherrer Institut ","5234"
"2026-08-24T14:40:39","PIB:Station:203","WBWA - PSI - Villigen",47.538246,8.223403,40,"Paul Scherrer Institut ","5234"
"2026-08-24T14:40:39","PIB:Station:204","WGHA - PSI - Villigen",47.53953,8.22378,40,"Paul Scherrer Institut ","5234"
"2026-08-24T14:40:39","PIB:Station:206","OHLA - PSI - Würenlingen",47.539845,8.229673,40,"Paul Scherrer Institut ","5303"
"2026-08-24T14:40:39","PIB:Station:207","OTLA - PSI - Villigen",47.53908,8.229492,40,"Paul Scherrer Institut ","5234"
"2026-08-24T14:40:39","PIB:Station:208","OKWA - PSI - Villigen",47.538998,8.228592,40,"Paul Scherrer Institut ","5234"
"2026-08-24T14:40:39","PIB:Station:209","OFLA - PSI - Villigen",47.53819,8.228108,40,"Paul Scherrer Institut ","5303"
"2026-08-24T14:40:39","PIB:Station:210","OHSB - PSI - Villigen",47.537975,8.228927,40,"Paul Scherrer Institut ","5234"
"2026-08-24T14:40:39","PIB:Station:211","OBEA - PSI - Würenlingen",47.537235,8.227358,40,"Paul Scherrer Institut ","5303"
"2026-08-24T14:40:39","PIB:Station:212","OSCB - PSI - Würenlingen",47.536774,8.227525,40,"Paul Scherrer Institut ","5303"
"2026-08-24T14:40:39","PIB:Station:213","OVGA - PSI - Villigen",47.53831,8.229827,40,"Paul Scherrer Institut ","5234"
"2026-08-24T14:40:39","PIB:Station:214","OSFA 710 - PSI - Würenlingen",47.53505,8.230456,40,"Paul Scherrer Institut ","5232"
"2026-08-24T14:40:39","PIB:Station:216","Funiculaire - Vevey",46.468678,6.8360734,40,"Mont-Pèlerin ","1800"
"2026-08-24T14:40:39","PIB:Station:217","Nestlé Bergère - Vevey",46.46579,6.8357086,40,"Avenue Nestlé 55","1800"
"2026-08-24T14:40:39","PIB:Station:220","Gare de Vevey - SBB Bahnhof - Vevey",46.462498,6.8436627,40,"Rue des Communaux 39","1800"
"2026-08-24T14:40:39","PIB:Station:221","Alimentarium - Vevey",46.458267,6.8454313,40,"Rlle du Lac 1","1800"
"2026-08-24T14:40:39","PIB:Station:224","Nestlé entre-deux-Villes - La Tour-de-Peilz",46.45621,6.853485,40,"Avenue des Alpes ","1814"
"2026-08-24T14:40:39","PIB:Station:225","A l'imprévu - Gare CFF - La Tour-de-Peilz",46.45502,6.8589983,40,"Avenue de la Gare 5","1814"
"2026-08-24T14:40:39","PIB:Station:226","La Faraz - La Tour-de-Peilz",46.455902,6.8667254,40,"Avenue de la Perrausaz 98","1814"
"2026-08-24T14:40:39","PIB:Station:227","Nestlé Rive-Reine - La Tour-de-Peilz",46.45119,6.859253,40,"Avenue de Sully 2","1814"
"2026-08-24T14:40:39","PIB:Station:228","Restaurant le Petit Baigneur - Piscine de La Maladaire/Parking - Montreux",46.446243,6.878432,40,"Chemin du Vallon 1","1814"
"2026-08-24T14:40:39","PIB:Station:229","Port du Basset - Montreux",46.442173,6.885497,40,"Rue du Lac 141","1815"
"2026-08-24T14:40:39","PIB:Station:230","Salle du Pierrier - Montreux",46.44101,6.8902993,40,"Rue du Lac 115","1815"
"2026-08-24T14:40:39","PIB:Station:232","Gambetta - Montreux",46.440155,6.8957872,40,"Gambetta ","1815"
"2026-08-24T14:40:39","PIB:Station:233","Parfumerie Pharmacie du Montreux-Palace - Montreux",46.43794,6.907008,40,"Centre des Congrès ","1820"
"2026-08-24T14:40:39","PIB:Station:234","1820 Restaurant & Cocktails Bar - Montreux",46.434917,6.909835,40,"Grand' Rue 57","1820"
"2026-08-24T14:40:39","PIB:Station:235","Nautic Loisirs - Locations de bateaux - Montreux",46.428886,6.9134398,40,"Quai des Fleurs ","1820"
"2026-08-24T14:40:39","PIB:Station:237","Räblus - Vingelz - Biel/Bienne",47.13171,7.221798,40,"Neuenburgstrasse 78","2505"
"2026-08-24T14:40:39","PIB:Station:238","Restaurant du Port Joran - Schiffländte/ Strandbad - Biel/Bienne",47.13132,7.2360406,40,"Ch. des Roseau 2","2503"
"2026-08-24T14:40:39","PIB:Station:239","Restaurant La Péniche - Nidau - Biel/Bienne",47.12742,7.2350273,40,"Schlossstrasse 24","2560"
"2026-08-24T14:40:39","PIB:Station:240","Parkplatz Strandboden - Biel/Bienne",47.135456,7.2357297,40,"Magglingenbahn ","2502"
"2026-08-24T14:40:39","PIB:Station:241","Elfenaupark - Biel/Bienne",47.13532,7.242042,40,"Unterer Quai 7","2502"
"2026-08-24T14:40:39","PIB:Station:242","Amthaus - Biel/Bienne",47.137123,7.241869,40,"Spitalstrasse 12","2502"
"2026-08-24T14:40:39","PIB:Station:243","Rueschlistrasse 14 - Biel/Bienne",47.137768,7.244437,40,"Rüschlistrasse 14","2502"
"2026-08-24T14:40:39","PIB:Station:244","Manor - Biel/Bienne",47.137608,7.2456803,40,"Rue Centrale 40","2502"
"2026-08-24T14:40:39","PIB:Station:245","Mühlebrücke - Biel/Bienne",47.139996,7.243882,40,"Mühlebrücke 2","2502"
"2026-08-24T14:40:39","PIB:Station:246","Jakob-Rosius-Platz - Biel/Bienne",47.141575,7.2453265,40,"Rue du Bourg  31","2502"
"2026-08-24T14:40:39","PIB:Station:247","Neumarktplatz - Biel/Bienne",47.140232,7.2486176,40,"Bibliothek ","2504"
"2026-08-24T14:40:39","PIB:Station:248","Gerbergasse - Biel/Bienne",47.14164,7.2477403,40,"Rue des Tanneurs 4","2502"
"2026-08-24T14:40:39","PIB:Station:249","Juraplatz - Biel/Bienne",47.14359,7.2481966,40,"Juravorstadt 9","2502"
"2026-08-24T14:40:39","PIB:Station:250","Stadtpark - Biel/Bienne",47.14109,7.2528834,40,"Rue Bubenberg 54","2502"
"2026-08-24T14:40:39","PIB:Station:251","Rosenheimweg - Biel/Bienne",47.145103,7.250935,40,"Bellevue ","2502"
"2026-08-24T14:40:39","PIB:Station:252","Berufsbildungszentrum - Biel/Bienne",47.146015,7.254411,40,"BBZ ","2502"
"2026-08-24T14:40:39","PIB:Station:253","Gurzelen - Biel/Bienne",47.14426,7.257533,40,"Rue Général-Dufour  138","2502"
"2026-08-24T14:40:39","PIB:Station:255","VBB - Biel/Bienne",47.149483,7.261286,40,"Rue de Boujean  88","2502"
"2026-08-24T14:40:39","PIB:Station:256","Schlösslifeld - Biel/Bienne",47.149036,7.2683425,40,"Palmenweg 9","2504"
"2026-08-24T14:40:39","PIB:Station:257","Prinz Coiffeur - Centre de Boujean - Biel/Bienne",47.15246,7.266529,40,"Bözingenstrasse 177","2504"
"2026-08-24T14:40:39","PIB:Station:258","Robert-Walser Platz - Biel/Bienne",47.131462,7.2412186,40,"Robert-Walser-Platz 7","2503"
"2026-08-24T14:40:39","PIB:Station:259","Bahnhof Biel - Biel/Bienne",47.132683,7.243846,40,"Bahnhofplatz 6","2502"
"2026-08-24T14:40:39","PIB:Station:260","Velospot - Centre de production - Biel/Bienne",47.14378,7.267496,40,"Salzhausstrasse 18a","2503"
"2026-08-24T14:40:39","PIB:Station:263","Kreuzplatz - Biel/Bienne",47.13206,7.2512994,40,"Alfred-Aebi-Strasse 92","2503"
"2026-08-24T14:40:39","PIB:Station:264","Rotonde - Biel/Bienne",47.134224,7.243752,40,"Aarbergstrasse 112","2502"
"2026-08-24T14:40:39","PIB:Station:265","Kongresshaus - Biel/Bienne",47.135296,7.247598,40,"Güterstrasse 27","2502"
"2026-08-24T14:40:39","PIB:Station:266","Kontrollgebäude - Biel/Bienne",47.13714,7.2474546,40,"Quai du Haut 6","2503"
"2026-08-24T14:40:39","PIB:Station:267","Sporthalle Esplanade - Biel/Bienne",47.1355,7.250962,40,"Silbergasse 54","2503"
"2026-08-24T14:40:39","PIB:Station:268","PROVISORISCH - Alleestrasse - Biel/Bienne",47.13696,7.252516,40,"Rue des Prés 93","2503"
"2026-08-24T14:40:39","PIB:Station:270","Energie Service Biel - Biel/Bienne",47.142998,7.2626534,40,"Chemin Ohm 4","2504"
"2026-08-24T14:40:39","PIB:Station:271","Bärenplatz - Biel/Bienne",47.14684,7.2721834,40,"Poststrasse 21","2504"
"2026-08-24T14:40:39","PIB:Station:272","Sägefeldweg - Biel/Bienne",47.15463,7.2731194,40,"Länggasse 27","2504"
"2026-08-24T14:40:39","PIB:Station:273","Tissot Arena 2 - Biel/Bienne",47.153446,7.277395,40,"Länggasse 4","2504"
"2026-08-24T14:40:39","PIB:Station:274","Tissot Arena 1 - Biel/Bienne",47.156525,7.281263,40,"Stadien ","2504"
"2026-08-24T14:40:39","PIB:Station:275","Posalux - Biel/Bienne",47.159985,7.2835546,40,"Fritz-Oppliger-Strasse 15","2504"
"2026-08-24T14:40:39","PIB:Station:276","Rolex 1 - Biel/Bienne",47.162617,7.289678,40,"Rue de Longeau 7","2504"
"2026-08-24T14:40:39","PIB:Station:277","Rolex 2 - Biel/Bienne",47.163326,7.292013,40,"Rue de Longeau 18","2504"
"2026-08-24T14:40:39","PIB:Station:278","Grenchenstrasse - Biel/Bienne",47.160137,7.293673,40,"Grenchenstrasse 10","2504"
"2026-08-24T14:40:39","PIB:Station:279","Bahnhof Boujean - Biel/Bienne",47.15871,7.2950115,40,"Bözingenfeld ","2504"
"2026-08-24T14:40:39","PIB:Station:280","Kauer trend Möbelmarkt - Biel/Bienne",47.149204,7.276727,40,"Chemin du Long-Champ  20","2504"
"2026-08-24T14:40:39","PIB:Station:281","Geyisried - Biel/Bienne",47.146763,7.2826843,40,"Bartolomäusweg 3","2504"
"2026-08-24T14:40:39","PIB:Station:282","Orpundplatz - Biel/Bienne",47.143585,7.2756195,40,"Orpundstrasse 23","2504"
"2026-08-24T14:40:39","PIB:Station:283","Schollstrasse - Biel/Bienne",47.142883,7.2723255,40,"Rue du Midi 33","2504"
"2026-08-24T14:40:39","PIB:Station:284","HEP-BEJUNE - Biel/Bienne",47.137833,7.2685823,40,"Scheibenweg 66","2503"
"2026-08-24T14:40:39","PIB:Station:285","Krähenberg - Biel/Bienne",47.135616,7.2592363,40,"Meisenweg 2","2503"
"2026-08-24T14:40:39","PIB:Station:286","Privatklinik Linde - Biel/Bienne",47.132576,7.2627983,40,"Rebenweg 34","2503"
"2026-08-24T14:40:39","PIB:Station:287","Pestalozzi-Allee - Biel/Bienne",47.13016,7.264102,40,"Johann-Heinrich-Pestalozzi-Allee 72","2503"
"2026-08-24T14:40:39","PIB:Station:288","Friedhof - Biel/Bienne",47.127434,7.260057,40,"Mösliweg 2","2503"
"2026-08-24T14:40:39","PIB:Station:289","Cristal - Biel/Bienne",47.125805,7.2582035,40,"Erlacherweg 35","2503"
"2026-08-24T14:40:39","PIB:Station:290","ZihlPlatz - Biel/Bienne",47.12713,7.2520747,40,"Alexander-Moser-Strasse 25","2503"
"2026-08-24T14:40:39","PIB:Station:291","Gymnasium Strandboden - Biel/Bienne",47.13358,7.2378254,40,"Unterer Quai 1B","2503"
"2026-08-24T14:40:39","PIB:Station:292","AGIE Charmille - Biel/Bienne",47.15891,7.2787547,40,"Roger-Federer-Allee 1a","2504"
"2026-08-24T14:40:39","PIB:Station:293","Swatch - Biel/Bienne",47.14414,7.2611394,40,"Nicolas G. Hayek Strasse 2","2502"
"2026-08-24T14:40:39","PIB:Station:294","Omega - Biel/Bienne",47.14392,7.2599926,40,"Omega ","2502"
"2026-08-24T14:40:39","PIB:Station:296","Chemin du Milieu - Martigny",46.11022,7.067472,40,"Chemin du Milieu 31","1920"
"2026-08-24T14:40:39","PIB:Station:297","Guercet - Martigny",46.10434,7.0986915,40,"Le Guercet ","1920"
"2026-08-24T14:40:39","PIB:Station:305","Station Test - Locarnese",47.131313,7.2591505,40,"Ch. des Vignes 4",""
"2026-08-24T14:40:39","PIB:Station:307","Hôtel du Rhône - Martigny",46.099976,7.071463,40,"Avenue du Grand-Saint-Bernard 9","1920"
"2026-08-24T14:40:39","PIB:Station:309","Groupe Mutuel - Martigny",46.104,7.07397,40,"Rue du Rhône 5","1920"
"2026-08-24T14:40:39","PIB:Station:310","Service Technique Martigny - Martigny",46.101242,7.072067,40,"Rue du Manoir 1","1920"
"2026-08-24T14:40:39","PIB:Station:311","Coop Entilles - La Chaux-de-Fonds",47.0947,6.8166094,40,"Avenue Léopold-Robert 151","2300"
"2026-08-24T14:40:39","PIB:Station:312","Musée Paysan et artisanal/P+R Bruyère - La Chaux-de-Fonds",47.09081,6.814061,40,"Rue de la Bruyère 16","2300"
"2026-08-24T14:40:39","PIB:Station:318","ODGA - PSI - Würenlingen",47.539474,8.230463,40,"Forschungsstrasse 121","5303"
"2026-08-24T14:40:39","PIB:Station:329","OSFA 613 - PSI - Villigen",47.534252,8.230614,40,"Paul Scherrer Institut ","5232"
"2026-08-24T14:40:39","PIB:Station:330","OSFA 285 - PSI - Würenlingen",47.531155,8.231274,40,"Paul Scherrer Institut ","5303"
"2026-08-24T14:40:39","PIB:Station:331","OSFA 148 - PSI - Villigen",47.530052,8.231478,40,"Paul Scherrer Institut ","5303"
"2026-08-24T14:40:39","PIB:Station:333","OSFA 0 - PSI - Würenlingen",47.528862,8.2315645,40,"Paul Scherrer Institut ","5303"
"2026-08-24T14:40:39","PIB:Station:334","Piscine des Arêtes - La Chaux-de-Fonds",47.105354,6.844275,40,"Rue de la Croix-Fédérale  35","2300"
"2026-08-24T14:40:39","PIB:Station:360","Hopital Riviera-Chablais - Rennaz",46.37873,6.9205666,40,"Route des Tilles 6a","1847"
"2026-08-24T14:40:39","PIB:Station:406","Chemin des Vignes - Biel/Bienne",47.13138,7.2595177,40,"Rebenweg 6","2503"
"2026-08-24T14:40:39","PIB:Station:410","Gare CFF - Villeneuve",46.398315,6.925973,40,"Grand Rue 1","1844"
"2026-08-24T14:40:39","PIB:Station:411","Bokoloko - Tour de l'Horloge - Vevey",46.458263,6.850202,40,"Clara Haskil ","1800"
"2026-08-24T14:40:39","PIB:Station:412","Zeugma - Pizza au feu de bois et Menu du jour - 021 546 21 21 - Rue des Moulins - Vevey",46.46442,6.842088,40,"Rue des Moulins 1B","1800"
"2026-08-24T14:40:39","PIB:Station:413","Clos - Panorama - Vevey",46.46051,6.8477154,40,"Rue du Clos 14","1800"
"2026-08-24T14:40:39","PIB:Station:424","VITEOS - La Chaux-de-Fonds",47.102234,6.8281355,40,"Espacité 2","2300"
"2026-08-24T14:40:39","PIB:Station:426","Bahnhof Siggenthal Würenlingen - PSI - Würenlingen",47.51952,8.240522,40,"Bahnhof ","5303"
"2026-08-24T14:40:39","PIB:Station:441","BCN - La Chaux-de-Fonds",47.101624,6.8269043,40,"Rue du Cygne 6","2300"
"2026-08-24T14:40:39","PIB:Station:442","Hôtel de Ville - Place du Marché - Aigle",46.31762,6.969389,40,"Place du Marché 4","1860"
"2026-08-24T14:40:39","PIB:Station:443","Rue du Molage - Aigle",46.319508,6.9646783,40,"Rue du Molage 37A","1860"
"2026-08-24T14:40:39","PIB:Station:444","Gare Nord - Place de la Gare 3 - Aigle",46.31635,6.9644985,40,"Place de la Gare  3","1860"
"2026-08-24T14:40:39","PIB:Station:445","Cinéma Cosmopolis - Aigle",46.316208,6.9633512,40,"Avenue des Alpes  1","1860"
"2026-08-24T14:40:39","PIB:Station:446","Café-Restaurant les Tombettes - Aigle",46.31366,6.959083,40,"Chemin des Dents-du-Midi 29","1860"
"2026-08-24T14:40:39","PIB:Station:447","Ecole Dents-du-Midi - Aigle",46.32037,6.956399,40,"Chemin de Pré d'Emoz 27","1860"
"2026-08-24T14:40:39","PIB:Station:448","Chemin de Pré d'Emoz - Aigle",46.322002,6.9585485,40,"Chemin de Pré d'Emoz 2","1860"
"2026-08-24T14:40:39","PIB:Station:449","Camping/Piscine - Aigle",46.323174,6.9628506,40,"Avenue des Glariers 3","1860"
"2026-08-24T14:40:39","PIB:Station:450","Text Eau - Place Alphonse Mex - Aigle",46.32006,6.9684124,40,"Place Alphonse Mex 7","1860"
"2026-08-24T14:40:39","PIB:Station:451","Caveau du Cloître Restaurant - Aigle",46.315495,6.974449,40,"Avenue du Cloître 40","1860"
"2026-08-24T14:40:39","PIB:Station:452","SDIS du Chablais - Route d'Ollon - Aigle",46.307777,6.9683094,40,"Chemin de Marjolin 91","1860"
"2026-08-24T14:40:39","PIB:Station:455","Chemin des Vergers - Aigle",46.313683,6.962971,40,"Chemin des Vergers 11","1860"
"2026-08-24T14:40:39","PIB:Station:457","Centre Mondial du Cyclisme - Aigle",46.318035,6.9344006,40,"Chemin de la Mêlée 12","1860"
"2026-08-24T14:40:39","PIB:Station:458","Rue de la Poste - Martigny",46.102863,7.0766563,40,"Rue de la Poste 7","1920"
"2026-08-24T14:40:39","PIB:Station:459","Rue du Grand Verger - Martigny",46.103016,7.0749645,40,"Avenue de la Gare 15","1920"
"2026-08-24T14:40:39","PIB:Station:470","Rue du Collège - Aigle",46.31875,6.970511,40,"Rue du Collège 12","1860"
"2026-08-24T14:40:39","PIB:Station:474","Gare sud - Ascenseur - La Chaux-de-Fonds",47.097927,6.825866,40,"Rue du Commerce 25","2300"
"2026-08-24T14:40:39","PIB:Station:476","Wasgenring 158 - Basel",47.55756,7.5647635,15,"Wasgenring 158","4055"
"2026-08-24T14:40:39","PIB:Station:477","Holeestrasse 79 - Basel",47.54519,7.570429,15,"Holeestrasse 79","4054"
"2026-08-24T14:40:39","PIB:Station:478","General-Guisan Strasse 29 - Basel",47.55171,7.56982,15,"General Guisan-Strasse 29","4054"
"2026-08-24T14:40:39","PIB:Station:479","St. Johanns-Vorstadt 80 - Basel",47.565197,7.583253,25,"Sankt Johanns-Vorstadt 80","4056"
"2026-08-24T14:40:39","PIB:Station:480","Bernoullistrasse 30 - Basel",47.56001,7.580358,15,"Bernoullistrasse 30","4056"
"2026-08-24T14:40:39","PIB:Station:481","Paroisse Catholique de langue française - Feierabendstrasse 68 - Basel",47.55359,7.57933,15,"Feierabendstrasse 68","4051"
"2026-08-24T14:40:39","PIB:Station:482","Leimenstrasse 79 - Basel",47.551395,7.579952,15,"Leimenstrasse 79","4051"
"2026-08-24T14:40:39","PIB:Station:483","Leonhardsstrasse 45 - Basel",47.55388,7.5842447,15,"Holbeinstrasse 22","4051"
"2026-08-24T14:40:39","PIB:Station:484","Solothurnerstrasse 55 - Basel",47.543625,7.589987,15,"Solothurnerstrasse 55","4053"
"2026-08-24T14:40:39","PIB:Station:485","Güterstrasse 190 - Basel",47.54329,7.593124,15,"Güterstrasse 190","4053"
"2026-08-24T14:40:39","PIB:Station:487","Engelgasse 40 - Basel",47.549786,7.600808,15,"Sevogelstrasse 82","4052"
"2026-08-24T14:40:39","PIB:Station:488","St. Alban-Vorstadt 94 - Basel",47.55373,7.601041,15,"Sankt Alban-Vorstadt 94","4052"
"2026-08-24T14:40:39","PIB:Station:489","Bäckerei Jetzer 1 - www.jetzerbegg.ch - Basel",47.55403,7.60941,15,"Zürcherstrasse 65","4052"
"2026-08-24T14:40:39","PIB:Station:491","Barfüsserplatz - Basel",47.554688,7.588991,25,"Barfüsserplatz 17","4051"
"2026-08-24T14:40:39","PIB:Station:493","Leonhardsgraben 47 - Basel",47.555794,7.5864124,15,"Leonhardsgraben 47","4051"
"2026-08-24T14:40:39","PIB:Station:494","Petersgraben 27 - Basel",47.559166,7.584495,15,"Petersgraben 27","4051"
"2026-08-24T14:40:39","PIB:Station:495","Spiegelgasse 2 - Basel",47.560535,7.587032,15,"Spiegelgasse 2","4051"
"2026-08-24T14:40:39","PIB:Station:496","Claragraben 43 - Basel",47.56009,7.5968056,15,"Claragraben 20","4058"
"2026-08-24T14:40:39","PIB:Station:497","Picassoplatz - Basel",47.553284,7.595144,15,"Lautengartenstrasse 1a","4052"
"2026-08-24T14:40:39","PIB:Station:498","St. Jakobs-Strasse 11 - Basel",47.55053,7.596037,15,"Sankt Jakob-Strasse 13","4052"
"2026-08-24T14:40:39","PIB:Station:500","St. Alban-Vorstadt 32 - Basel",47.554615,7.5962157,15,"Sankt Alban-Vorstadt 22","4052"
"2026-08-24T14:40:39","PIB:Station:501","Schönbeinstrasse 40 - Basel",47.560886,7.5812793,15,"Schönbeinstrasse 43","4056"
"2026-08-24T14:40:39","PIB:Station:502","Mattenstrasse 35 - Basel",47.566578,7.6014295,15,"Mattenstrasse 35","4058"
"2026-08-24T14:40:39","PIB:Station:503","St. Johanns-Ring 17 - Basel",47.5658,7.5801415,15,"Sankt Johanns-Ring 17","4056"
"2026-08-24T14:40:39","PIB:Station:505","Birsigstrasse 43 - Basel",47.5502,7.5828047,15,"Birsigstrasse 48","4054"
"2026-08-24T14:40:39","PIB:Station:506","Clarastrasse 38 - Basel",47.562935,7.5977216,15,"Clarastrasse 38","4058"
"2026-08-24T14:40:39","PIB:Station:507","Hermann Kinkelin-Strasse 10 - Basel",47.550488,7.5922675,15,"Hermann Kinkelin-Strasse 10","4051"
"2026-08-24T14:40:39","PIB:Station:508","Kienbergstrasse 14 - Basel",47.562565,7.607264,15,"Kienbergstrasse 14","4058"
"2026-08-24T14:40:39","PIB:Station:509","Eiscafé Acero - www.acero.ch - 061 222 27 28 - Basel",47.565975,7.5939937,15,"Mörsbergerstrasse 2","4057"
"2026-08-24T14:40:39","PIB:Station:510","Münsterplatz 11 - Basel",47.55581,7.5915794,15,"Münsterplatz 11","4051"
"2026-08-24T14:40:39","PIB:Station:511","Nadelberg 33 - Basel",47.55747,7.585491,15,"Nadelberg 31","4051"
"2026-08-24T14:40:39","PIB:Station:512","Fischmarkt 10 - Basel",47.559074,7.5867653,15,"Fischmarkt 10","4051"
"2026-08-24T14:40:39","PIB:Station:513","Kohlenberggasse 11 - Basel",47.553043,7.5880446,15,"Kohlenberggasse 10","4051"
"2026-08-24T14:40:39","PIB:Station:514","Schützenmattstrasse 5 - Basel",47.557125,7.5825787,15,"Schützenmattstrasse 5","4051"
"2026-08-24T14:40:39","PIB:Station:515","Theodorsgraben 14 - Basel",47.55786,7.598075,15,"Theodorsgraben 14","4058"
"2026-08-24T14:40:39","PIB:Station:516","Untere Rebgasse 22 - Basel",47.562878,7.5921836,15,"Untere Rebgasse 22","4058"
"2026-08-24T14:40:39","PIB:Station:518","Ausser Betrieb wegen Bauarbeiten - Missionsstrasse 52 - Basel",47.560795,7.575975,15,"Missionsstrasse 50","4055"
"2026-08-24T14:40:39","PIB:Station:519","Sharing Zone SBB - Nord - Basel",47.54753,7.5901766,25,"Meret Oppenheim-Strasse  ","4053"
"2026-08-24T14:40:39","PIB:Station:520","Mum's Kitchen - Vietnamese Food - Basel",47.546852,7.5845313,15,"Margarethenstrasse 35","4053"
"2026-08-24T14:40:39","PIB:Station:521","Ausser Betrieb wegen Bauarbeiten - GAIA – www.gaiahotel.ch - Basel",47.547497,7.5913234,15,"Centralbahnstrasse 17","4051"
"2026-08-24T14:40:39","PIB:Station:522","Steinentorberg 12 - Basel",47.549694,7.587954,15,"Steinentorberg 18","4051"
"2026-08-24T14:40:39","PIB:Station:523","Nadelberg 8/10 - Basel",47.55823,7.5854793,15,"Nadelberg 8","4051"
"2026-08-24T14:40:39","PIB:Station:524","Tapas Bar  Don Pincho - St. Johanns-Vorstadt 29 - Basel",47.56382,7.5842075,15,"Sankt Johanns-Vorstadt 29","4056"
"2026-08-24T14:40:39","PIB:Station:525","Pfeffingerstrasse 74 - Basel",47.54261,7.590187,15,"Pfeffingerstrasse 74","4053"
"2026-08-24T14:40:39","PIB:Station:526","Alemannengasse 17 - Basel",47.557957,7.599734,15,"Alemannengasse 17","4058"
